tempo,mfccs_mean,mfccs_std,emotion
117.45383522727273,"[-249.30244    137.4189     -10.440712    19.561546     6.9694877
   12.284914    -1.19887      5.2346225   -2.841041    -2.985138
   -8.916794    -5.170922    -5.2755723]","[51.191975 20.38738  17.111132 11.259822  8.515362  8.197752  8.587592
  8.29899   8.487543  8.379188  8.448707  8.554355  8.519583]",sad
129.19921875,"[-208.9628     151.59627    -37.2059      36.01837      0.915807
   10.255764     3.4110584    6.08156     -6.3911695   -0.4775317
   -8.098256    -2.2768433   -4.2234087]","[44.02301   12.556511  14.354127   7.9660316  9.726481   7.457621
  7.4629188  7.290136   7.3422637  6.8788285  7.328153   7.5538554
  8.729516 ]",sad
99.38401442307692,"[-200.29333     85.63018      1.8231682    2.1173494   -4.5668554
   -7.74134     -4.542917   -10.542172   -20.108309   -11.14198
  -15.255298   -12.421709   -12.82621  ]","[62.76099   20.309088  10.304286  10.861504   9.434149   7.4329467
  6.931877   6.816781   8.499846   7.384718   7.469283   8.621849
  6.0330286]",sad
143.5546875,"[-352.16653    134.12057    -37.514717     7.266453    11.385347
    3.7849789  -18.702505    -3.2257423   -9.187298    -3.3621216
  -14.394181    -4.454689     1.1536101]","[76.922104  28.137106  31.752958  12.921854  11.922714   8.471687
 14.089777   8.541694  12.856264  10.5480385 11.442733  15.39179
 11.884289 ]",sad
135.99917763157896,"[-3.6222711e+02  1.6020285e+02  4.7501652e+01  1.7872345e+01
 -4.4638014e+00  3.0895488e+00  5.2455144e+00  9.2781597e-01
 -4.7430744e+00 -3.6970515e+00  9.3931991e-01 -1.5566507e-01
 -3.3234215e+00]","[74.59989   23.741062  22.857958  13.664162  13.680326  10.518042
  8.341134   6.8474936  7.5683465  7.467369   7.135476   6.6358557
  5.9306555]",sad
151.99908088235293,"[-4.7283783e+01  1.1389106e+02 -2.4639766e+00  9.4342051e+00
 -7.5879055e-01  6.4278550e+00 -3.0556187e-01  4.2161970e+00
 -3.9499321e+00  4.2304482e+00  4.2404383e-01  1.0190047e-01
  4.2077938e-01]","[41.30763   18.578259  14.165731  10.126638   8.869915   7.8025174
  7.124794   7.6998615  7.0643744  7.190907   7.4581323  6.399058
  7.237356 ]",sad
107.666015625,"[-4.7603970e+02  1.4829655e+02 -1.2044036e+01  6.5255299e+00
  4.3019032e+00 -6.3460631e+00 -6.5670056e+00  3.1806526e+00
  2.8617877e-01 -8.7037172e+00 -8.5641670e+00 -4.9186440e+00
 -1.1546819e+01]","[67.42696   21.03229   19.940825  10.700916  11.13965    8.026929
  7.9263554  9.4175     7.389981   7.0622363  8.232808   8.14122
  9.197867 ]",sad
89.10290948275862,"[-208.7266     126.59634      8.314079    24.369019    -9.072488
   -3.133876   -11.723557    -3.841104    -2.2886848    1.3761048
   -1.6401442   -1.5395396  -12.455961 ]","[58.17672   23.95028   10.5365     9.187793   8.023111   7.19053
  7.873551   7.8345094  7.354253   7.147789   7.5753565  6.25743
  6.0357294]",sad
89.10290948275862,"[-306.1904     118.22053     10.783488    34.14817    -11.281826
    5.0020447  -11.728558    -2.3897405  -22.946978   -11.17509
  -16.363459   -14.228707   -13.115354 ]","[53.30553   23.16967   17.305824  11.020384  12.298084   8.7979145
  9.212368   8.128081   8.290372   7.8101053  9.422674   8.044521
  7.9669027]",sad
89.10290948275862,"[-201.22205     144.98412      -0.20879424   18.095844     -5.430868
    5.2919817   -11.869256     -8.7799835    -7.6765933    -1.0364766
   -2.755444     -3.728599     -8.092474  ]","[81.416695  36.067963  12.753132  10.601979  10.715483   7.4526153
  7.4232297  7.172166   6.114568   6.821993   7.276304   8.945071
  7.5497503]",sad
161.4990234375,"[-344.5216      78.543045    24.571276    19.511776   -15.196454
   13.003937    -1.3485401  -25.990572     4.537473   -14.526634
    0.6032702   -2.960525   -14.553842 ]","[54.408802 18.618288 13.517495 12.719367 11.850924 11.778876 10.579607
 14.2456   10.285813 12.014527 10.029246 10.650198  9.528589]",sad
92.28515625,"[-75.55914   104.25424     8.628326   24.942705    7.6106687   6.3060336
   2.7317648   8.143634    1.1109766   5.635165   -4.572257    1.469201
  -2.139257 ]","[57.80654   24.245464  15.303007  10.151744  10.234907   7.2945466
  8.0279045  7.05078    6.861066   6.2978883  7.3855486  7.297781
  8.401659 ]",sad
95.703125,"[-399.10333    101.71298    -19.683867     7.193394   -17.724123
    5.4175105  -21.379923    -1.1740836  -13.540471    -8.7876
  -15.075622   -10.847897    -8.348811 ]","[56.392612  26.852581  16.358692  13.872325  12.938185   8.575756
 14.642892   8.711084   9.304796   9.566013   8.353633   7.6660767
  8.466772 ]",sad
103.359375,"[-69.87564     87.61192     -4.806315    23.67235     -9.019899
  -4.451952    -6.2198634    6.3540735   -4.958177    -0.30550882
  -1.9879586   -1.0527533   -4.781582  ]","[41.285496  21.685833  11.920036   9.083599   8.798842   8.904356
  8.890474   8.965875   7.003118   6.0238585  7.343563   5.76692
  5.361723 ]",sad
107.666015625,"[-281.09235     42.499985   -20.976282     4.0797043  -47.487392
    5.96137     -3.2021317   -8.92529    -22.449318     7.8084216
    3.909467    20.658527     6.3838973]","[88.24625  25.106194 16.308424  9.522065 16.778284 10.478854  9.514383
  9.120914 10.866888 15.136367 15.207104 11.530102 16.799824]",sad
89.10290948275862,"[-358.54974    158.93677     28.683887    20.072367     6.1944876
   -5.617666    -7.6557817   -6.506272   -12.067749    -5.429224
   -1.1944288   -1.3675368   -1.1403337]","[74.48641   26.341017  20.93266   13.278781  12.078696  12.281894
  7.3911467  7.9059243  7.629045   7.5630975  7.850279   8.586502
  7.9344163]",sad
95.703125,"[-2.0438965e+02  1.0585079e+02  2.5420855e+01  4.5078598e+01
 -2.4719889e+00  5.7949753e+00  9.2813917e-02  5.4900956e+00
 -1.3475760e+01 -1.2465194e+01 -2.0204720e+01 -1.0784783e+01
 -1.1273613e+01]","[75.39803   29.22472   13.920076  12.739151  11.805017   8.206807
  7.7446814  8.577604   8.8276005  7.460706   8.416183   8.360385
  8.736854 ]",sad
103.359375,"[-177.92601    128.77058     -6.0833883   34.050526     2.980365
   -0.3989743  -12.607474    -5.0626326   -5.9165306    4.120779
   -4.60723     -1.638025   -12.6450615]","[64.83839   23.018005  12.3847885 13.2750225  9.606668   9.010814
  8.2175045  8.158527   9.064192   8.803858   8.868345   8.866056
  8.03575  ]",sad
129.19921875,"[-226.1995     141.57465   -148.12888     -9.800507   -10.673099
  -55.116276    -6.878308   -21.145147    -6.92257     17.779757
  -16.76757    -10.580551    -1.6244951]","[27.012196  15.408788  13.022283  12.996227   9.9293165  9.577999
 10.091985   8.051475   7.0019712  9.069489   6.4415026  7.048025
  7.78278  ]",sad
92.28515625,"[-248.01266     87.54069     -8.487621     1.2533824  -10.523694
   -4.544901    -2.9542243    4.0301847  -14.143453     9.616154
  -10.132239    -2.1395116  -19.27527  ]","[47.99268   19.472359   9.150041   9.806629   8.757353   7.4205503
  6.3483934  6.592804   6.986559   6.70464    8.249866   6.7522717
  7.221434 ]",sad
112.34714673913044,"[-69.94892    107.1077     -18.82386     21.152884     1.1575887
   9.36304     -1.3502498    2.1893575   -3.2595677   -0.18450317
  -2.6421132    0.3836873   -6.6700788 ]","[40.49111   23.80632   16.671268  12.200602  10.477049   8.72056
  8.332016   7.5628924  8.0452795  7.677395   8.632913   7.7407584
  8.57781  ]",sad
151.99908088235293,"[-133.23875    102.96162    -22.135592    47.470047   -11.705099
   11.279122    -8.886007     1.3661449  -15.177473     2.0201592
  -13.296681    -0.4515178  -11.522891 ]","[38.59464  20.758858 16.543236 13.282111 13.358877 10.209175 11.245661
  9.538954  8.986437  9.826977  9.146691  8.462803  9.104028]",sad
112.34714673913044,"[-162.81558    123.8886     -13.043095    42.858173    -1.4285381
   10.283588     6.942724    -5.141209    -0.411373     6.330809
   -2.156289     3.3688595   -8.918841 ]","[39.776367  23.349476  18.640108   9.856189   9.092831   8.761843
  9.272093   8.450816   7.212736   6.0303626  6.1596036  7.203617
  8.687665 ]",sad
95.703125,"[-221.18626     92.456924    -3.235418    28.776394   -20.0616
   -1.6635306   -1.5656503    2.8214517  -10.564996    12.642674
   -5.640651    -3.397753    -4.4834433]","[57.48242   20.149542  10.663677   9.2511635  8.703154   7.7949185
  7.065845   6.577845   6.78247    7.460744   8.3946495  6.849884
  7.8119545]",sad
143.5546875,"[-199.10905     89.22497     -0.8994118   24.399317    -7.4782796
   -3.6317139   -7.7321777    8.3921175  -12.150068     5.306011
   -1.0992182   -2.0413592   -8.796666 ]","[55.45649   28.293003  16.84525   11.115906  14.646195   9.719602
  9.820879   7.8189616 15.194033   7.4912915 10.116088  10.522277
  9.590124 ]",sad
112.34714673913044,"[-175.02583    144.35321      8.377624    33.52716     13.804336
   10.997294     7.055827    11.998727    -6.203126     5.8742714
  -11.47812     -2.3707566  -10.642707 ]","[44.617584  27.399435  23.159313  12.5951805 14.169082  12.09088
 16.09181    8.644786   9.185808  14.244913  11.470051  10.813024
 13.129726 ]",sad
129.19921875,"[-141.14017    137.2751     -56.561253    10.642587   -20.881422
  -10.341435    -2.3202398   -8.090266    -9.667028    -7.1298814
   -9.805866   -10.028174    -5.855516 ]","[40.751663  18.981646  13.022413   9.022688   8.110221   7.2944417
  7.439063   7.24214    6.3711963  6.320317   6.8320417  6.485209
  6.6549444]",sad
172.265625,"[-215.23888     87.534584     7.17358     34.654823    10.452502
   13.888626    -1.5222995    5.801383    -4.382611     3.4453216
   -3.357733    -5.2628083  -12.093714 ]","[49.12141   25.828344  11.23082    8.397172   6.4227524  6.60466
  6.442431   6.100577   6.098124   7.5782547  7.8580885  7.399938
  7.93292  ]",sad
112.34714673913044,"[-115.50517     63.28896    -29.017405    16.012056   -18.848228
    1.5614452   -4.4412446   -5.7575793   -6.207609    -7.1197796
  -15.623804    -8.238901    -6.101255 ]","[32.554348  19.929499  10.803074   8.527741   7.817986   7.996748
  7.499258   7.984093   8.44412    8.202704   8.755135   7.4738417
  7.0334196]",sad
112.34714673913044,"[-33.757202  102.460976  -12.509796   33.573853   -1.3238285  12.157464
  -3.1096864   8.006002   -6.5071435   5.953925  -10.057739   -1.4572608
 -11.841136 ]","[32.434517  17.411932  10.44242    8.98087    7.0911727  7.976337
  6.7177052  6.1920056  5.87649    5.9970036  6.2203736  6.86762
  5.6790276]",sad
86.1328125,"[-161.87355    126.42192     16.505514    23.974598     6.992328
   10.532959     5.891252    12.992647    -1.646476     4.8060713
   -7.0153294    4.8677273    0.9983186]","[64.302986  21.71335   12.235191  14.935468   9.241649   8.748388
  8.676427   7.9891114  8.444881   7.4503655  7.3916187  8.147629
  7.419961 ]",sad
117.45383522727273,"[-2.5997491e+02  1.1253547e+02 -9.1917782e+00  3.5707546e+01
 -1.7937922e+01  3.8534563e+00 -5.6997194e+00 -1.3595086e-02
  1.2382046e+00 -4.3319035e-01  5.9932013e+00  2.2637920e+00
 -6.0881729e+00]","[57.64036   19.38187   11.256948  11.270157   9.172169   6.960428
  6.596657   6.9541306  8.385358   6.7423077  7.1990967  7.6782246
  8.604303 ]",sad
83.35433467741936,"[-231.72351     162.65018      30.34541      25.003668     19.2481
   14.151207      4.48624       8.007021     -5.518342     -7.0246725
   -2.0523076     4.3389683    -0.77445984]","[42.922504  23.862198  15.715757  10.179434   9.744987   8.220504
  8.044114   7.5459433  9.009119   6.865206   8.0670185  6.83812
  6.374845 ]",sad
89.10290948275862,"[-106.905235   130.91884    -13.163941    25.108267    -2.2179568
    4.5848036   -8.249889     1.0008268   -8.759326    -2.3576193
   -4.404232     3.8619883   -2.0887382]","[64.00036  40.8546   21.522367 17.963926 12.651001 10.538771 10.450132
  9.23967   9.408497  9.197395 11.280088  9.274486 10.886457]",sad
99.38401442307692,"[-256.98047    102.61569     10.552589    33.026546    -9.180935
    3.0340946   -0.5020684   -4.4008455  -13.014482    -3.2199683
   -8.877881    -6.8780165  -15.366254 ]","[70.29342   23.781528  14.357207   9.018171  11.959416   8.58152
  8.203668   7.1189733  8.828847   6.9374666  7.855769   7.1334953
  6.9448476]",sad
123.046875,"[-280.64743     96.96552      7.8545384   32.783318   -33.975567
   -7.435874     4.3569636    5.990557   -10.900892    -7.2924347
  -16.18306      0.949863    -8.270096 ]","[95.20948   19.918186  15.266492   8.868964  14.772406   8.114326
  8.290578   5.8406153  6.502638   7.0967402  6.863072   6.3084464
  6.7464457]",sad
117.45383522727273,"[-98.39184    118.12935      0.79763216  18.89408     -9.016665
   4.309768    -8.650924    -1.8425032  -12.696738     3.728271
  -8.885515    -0.66667145  -7.4314055 ]","[30.99565   14.215509   9.579564   7.4113264  6.5787315  6.6075253
  7.29731    7.0757155  7.0987134  6.156433   6.614083   6.0065064
  6.1954136]",sad
135.99917763157896,"[-86.090324   94.82846   -50.520584   10.23153   -11.680618  -23.107826
 -12.527324    2.4399712 -28.333986    8.280099  -16.444422    1.7218636
  -8.257308 ]","[65.705124  33.572952  24.960146  20.978273  19.214258  14.225137
 16.01141   10.824305  11.887761  14.0077305  9.946182   8.124136
  9.233441 ]",sad
151.99908088235293,"[-198.00171    138.95865     11.680621    18.66519     11.078466
    6.6855764    2.6922054   -3.8104284  -10.194276    -0.5460852
  -14.73636     -8.819743   -11.732895 ]","[52.61212   40.237503  17.49137   17.94461   13.265414  18.49488
 12.944224  10.87224    8.019997  11.4083805  9.410613  10.807261
 11.334394 ]",sad
117.45383522727273,"[-290.99228     90.72794    -15.062932     6.467918    -5.341417
   -2.6886976  -12.871882   -11.986168    -4.8145537   -1.3038005
    7.218182     9.485673    -0.9651536]","[82.46427   36.061455  28.465284  16.808783  12.9902    11.022532
 10.96064    9.688289  10.101622  13.829958  19.088528  15.4623165
 16.113422 ]",sad
161.4990234375,"[-108.66439    150.67952    -29.618336    29.133314   -13.345165
   10.405158   -10.521309     2.2079103  -10.228685     2.5925848
  -10.510804    -2.9418166  -11.345581 ]","[29.5091    17.659967  11.807484   8.405848   7.893903   7.341689
  6.8408647  7.7148213  7.870069   7.6531067  6.723416   7.7600193
  9.14376  ]",sad
117.45383522727273,"[-187.42308     144.17436     -11.488852     21.501038      4.495337
   13.807583     -0.54541236    7.3080807    -1.3832107    -1.5434008
   -8.921273     -4.695466     -3.8299665 ]","[55.924885 20.021    16.643705 12.840915  9.4777    8.300344  8.365441
  9.329593  8.605124  8.808551  9.651019  9.595397  9.497014]",sad
117.45383522727273,"[-106.09139     99.02749    -43.795525    20.798218    -4.9819064
   -9.601986    -4.2444487    8.486074    -7.096149     8.137391
   -7.2299156    2.8475516   -6.0750484]","[58.008747 24.830313 14.321913 14.394795 11.218701 11.558121 13.039355
 10.787709  9.269933  8.868114  8.976002  9.535147 10.063761]",sad
151.99908088235293,"[-206.03659    147.48451    -10.271886     3.861168     3.8596144
   -3.9241862  -12.210938    -2.5692918   -6.058164     0.8033484
    1.5772419    5.025177     4.515242 ]","[106.612404  23.725594  16.261295  17.456064  12.637695  15.244337
   8.8678    13.564833  10.15399   10.56912    9.421843  10.836455
  11.309639]",neutral
117.45383522727273,"[-410.93634     116.22875      20.406439      6.3040524     0.68358356
   -3.2986798   -15.254017     -8.089685    -15.260982     -6.4135895
  -17.360708    -12.260759    -17.50778   ]","[56.06445   28.556824  22.442108  15.529407   9.993973   8.843253
 10.57842   11.432459   9.8632555 10.627463  14.1261    10.086982
  9.063203 ]",neutral
112.34714673913044,"[-154.2064      95.97881     12.271819    21.383045     5.3309393
   15.865455     2.6982589    5.6019607    2.2906985    6.00347
   -9.000358     2.0956883   -5.5237722]","[59.77364   26.309958  19.980925  15.280907  14.356222  13.199009
 13.121635  10.0540085  8.525595  12.235399  10.910391   9.464625
  9.52229  ]",neutral
143.5546875,"[-77.84551    93.913826   31.058538   27.959915   13.453674    2.910248
   3.996788   -1.8021528  -6.9654875  -2.3360367 -14.238671   -4.367944
 -11.213833 ]","[47.22948  28.164738 16.171995 16.007076 14.401488 13.591464  9.680508
 11.233907  9.205991  9.573668  8.710529  9.427798  9.503724]",neutral
135.99917763157896,"[-97.78265    104.58625     -3.0718496   20.92214      8.501979
   8.094923     0.3997999    0.53452903  -7.6524343   -4.070614
  -7.800196    -0.61476046  -6.2891083 ]","[38.164562  21.160282  16.180277  11.470739  11.113203   8.515292
 12.866509   8.771307   9.561041   7.3998227  7.657556   8.279619
  8.650201 ]",neutral
135.99917763157896,"[-231.38567    103.05283     60.684864    48.354652    18.109787
   14.566664     1.2561582    0.3912645   -1.2681186    3.7032318
   -7.5936713    3.59217     -8.952839 ]","[69.216545 34.847027 20.222403 17.438297 11.674701 10.331918  9.039364
 10.230007  8.0506   10.30252   9.188146  8.530256  9.439092]",neutral
92.28515625,"[-243.21652    109.06087     11.956573    27.635624    11.161905
   -2.8302286   -3.6008935    0.9833992  -10.538978     1.8542998
   -5.4872513   -3.0283456   -9.516075 ]","[82.403366  45.595226  20.514484  21.619751  20.398066  15.323668
 16.555298  15.556138  14.876652  14.941821  12.942886  11.535736
 10.5236025]",neutral
99.38401442307692,"[-196.09071     154.55676       7.2616844     2.6348398    19.672672
   -2.0991745     1.3030269    -0.93501437  -19.028925      3.4741402
  -10.521152      3.8001084    -5.6467338 ]","[45.386143 17.720924 17.051193 14.462939 14.228752 16.29743  13.595914
 11.38066  10.059124 10.750279 10.778235  9.017711 10.099478]",neutral
117.45383522727273,"[-235.76625    133.2944      10.599159    27.027954     5.8933907
    8.849998    -5.7465234    1.0781653   -3.9265783    1.8913848
   -3.8269174    1.6750978    2.276281 ]","[62.792305  31.322935  20.366543  12.2347145 10.230275  11.476085
  8.914913   7.7029424  7.38216    7.0463433  7.5528846  7.666494
  6.8181477]",neutral
103.359375,"[-3.6861996e+02  7.5009972e+01  1.0082632e+01  1.6425641e-01
 -9.1170912e+00  4.8172712e+00 -5.0567222e+00 -7.7921877e+00
 -2.3394304e+01 -1.5180727e+01 -1.5535162e+01 -1.0882055e+01
 -1.6899780e+01]","[113.11063    40.583702   29.735632   19.580803   14.919103   11.8640995
  11.309723   13.022532   10.881541   13.134953   10.325451    7.9100327
  12.929307 ]",neutral
86.1328125,"[-388.72095    140.76239     55.392693    14.957802    13.177168
    3.93039     -3.6977727  -12.130694   -13.170201   -14.736867
  -17.655779   -11.988595   -10.373    ]","[59.894623  35.51307   15.815609  14.659802   8.69891    9.537583
 10.142153   9.196985   8.156045   9.708838   8.040381   6.4061856
  7.70359  ]",neutral
89.10290948275862,"[-352.05457    167.52702     63.842667    42.853283    22.243622
    9.164016    -2.004539    -1.1067541   -7.945637   -12.664726
  -11.07869    -11.465039    -9.796546 ]","[74.18571   25.162094  32.298843  15.508384  10.494188  10.794004
  9.841204   8.948893   7.6993895  9.310615   7.515222   9.387991
  9.239138 ]",neutral
123.046875,"[-278.43475    175.69606     36.486816    21.397108     4.2756295
    6.699002   -13.0240135  -18.068535   -21.819933   -16.159685
  -13.755684   -10.947241   -10.631955 ]","[63.250137  32.446068  20.678635  17.581572  12.864635  10.187917
  9.238434  11.45556    7.392606   8.140153   8.713836  11.1078415
  9.968851 ]",neutral
112.34714673913044,"[-222.51233    161.25508     38.678158     6.517495    13.444536
    3.3324864    6.8451185   14.772698   -13.038048     2.114545
   -9.579949   -10.230513    -6.5902205]","[67.50418   25.458923  15.530109  10.986503  13.904529  12.133157
  7.389085   9.249221  11.372384  12.403784   7.4023848  7.8564873
  8.364292 ]",neutral
129.19921875,"[-210.95085    120.57264    -15.520726    15.147145    -8.972653
    1.8932918   -6.6668863    6.8495765   -6.5395985   -2.377251
  -14.045879    -4.2490454   -8.258043 ]","[44.153595  17.694538  17.102627  13.144056   9.306824   8.89161
  8.014652  10.045178   7.3510847  7.8933587  9.34453    9.936166
  7.97542  ]",neutral
129.19921875,"[-1.6881627e+02  1.3233127e+02  2.4515459e+01  3.1547140e+01
  1.5840397e+01  1.0696107e+01 -9.2497861e-01  4.0780435e+00
 -1.6637023e-01  3.7067541e-01 -5.0027161e+00 -9.7555959e-01
 -1.3507439e+00]","[51.72293   35.06853   19.114872  10.862005  10.024231   8.864952
  9.415882  10.76441   10.720742   8.020884   7.9120717  7.460182
  7.0125823]",neutral
58.72691761363637,"[-2.2829703e+02  1.5679015e+02  1.3949961e+01  3.5345589e+01
  3.7811511e+00  7.8269415e+00 -2.4464477e-02  1.7993047e+00
 -5.4545155e+00 -5.9622474e+00 -6.4207845e+00 -7.2153602e+00
 -1.3775991e+01]","[57.379734 33.82359  21.280107 13.942058 12.181039 12.019494 11.223202
 12.443414  9.686856 11.214431 10.366201 10.946662 10.546342]",neutral
117.45383522727273,"[-277.40973    158.20268     41.225353    31.21722     17.345621
   14.88072     -3.2368996   -3.4104812   -8.813697    -3.8140154
   -4.4241977   -1.1937253   -9.311748 ]","[66.479645 40.919495 23.969429 14.52787  12.944063 11.207598 11.161647
  9.930864  9.791357  8.176752  9.05326   7.616094  8.624219]",neutral
99.38401442307692,"[-313.96793    134.60301      6.618684    22.87174     22.794825
    1.2205455   -4.8134155   -6.669318   -14.143608    -9.049038
  -11.039143   -10.130642   -16.587864 ]","[56.44915  24.290215 25.043081 12.607148 10.297979 10.595102  9.29961
 10.896772 10.222682 11.234787  8.49927  10.918488  9.93631 ]",neutral
112.34714673913044,"[-3.1968472e+02  1.1832519e+02  3.4165768e+01  2.4924437e+01
 -8.5795604e-02  1.3350031e+01 -7.2965164e+00  3.2448473e+00
 -6.6795802e+00 -8.3336258e-01 -1.1858312e+01 -2.5435972e+00
 -9.1771908e+00]","[80.72026   27.933681  17.521944  11.658475   8.574976   9.674699
  9.76616    8.803268   7.045536   8.50109    7.2546854  8.083348
  9.152197 ]",neutral
112.34714673913044,"[-278.112       97.25161     -9.816673    10.781159     0.373548
    3.7608294  -14.128929    -8.875561   -24.414108    -8.000147
  -13.995056    -9.348337    -3.4140346]","[58.80818   28.687548  18.05525   17.044966  12.291546  10.874766
  7.9580336 10.078216  10.228504   9.917772   9.352649   7.7868786
  9.53112  ]",neutral
143.5546875,"[-244.77165     82.6588      17.267107    33.683067     3.6425774
    7.4028826   -3.7185104    2.6829414   -7.3990436   -6.345959
  -18.000671    -6.7939425  -14.255566 ]","[73.07838   21.24551   15.680219  14.218327  13.032196  11.903339
  9.572331   7.7752776 10.998177  11.742605  11.544653   7.3768716
  7.5287986]",neutral
123.046875,"[-306.96167    106.82155      9.741758    47.088573    -1.5131575
  -13.289776    -1.1859467    4.4127874  -14.088644   -12.486475
   -8.826088     5.4693475   -9.788049 ]","[109.84152    41.579372   16.788443   17.269001   18.043703   16.751394
  10.594404   11.872264    9.131667   14.773448   15.6467905  12.892018
  15.939764 ]",neutral
151.99908088235293,"[-206.03659    147.48451    -10.271886     3.861168     3.8596144
   -3.9241862  -12.210938    -2.5692918   -6.058164     0.8033484
    1.5772419    5.025177     4.515242 ]","[106.612404  23.725594  16.261295  17.456064  12.637695  15.244337
   8.8678    13.564833  10.15399   10.56912    9.421843  10.836455
  11.309639]",neutral
143.5546875,"[-2.8124438e+02  1.5921056e+02  1.8745506e+01  2.8898283e+01
 -4.6371307e+00  3.8991911e+00  2.7400070e-01 -5.1798034e+00
 -1.0898985e+01 -8.6481565e-01 -9.4657879e+00 -3.0525873e+00
 -6.3734512e+00]","[77.41728   34.95094   21.237062  19.684715  18.034395  11.963939
 11.547555  11.273275   9.886806   9.580866   9.288055   7.191389
  6.8615146]",neutral
135.99917763157896,"[-3.2913074e+02  1.8674544e+02  5.3053333e+01  2.9426140e+01
  1.8118628e+01  2.7334671e+00 -3.0509573e-01 -5.7023048e+00
 -5.7576866e+00 -1.7478338e+00 -2.2966964e+00 -2.3204868e+00
 -5.9727135e+00]","[67.93058   35.288033  32.083363  17.37294   14.768673  10.6596155
  9.841771   8.645299   9.50465    9.508049  10.824604  10.411876
  9.491249 ]",neutral
151.99908088235293,"[-110.51376     95.38219     16.820845    38.668694    14.172646
   11.947684    -3.7416985   -2.0509229   -3.4629474    4.8804264
   -4.119891    -3.355019    -8.432771 ]","[44.690086  26.081116  15.50267   12.089624  10.51396   11.026228
 10.170799   7.9452443  7.226128   7.1841936  6.791945   6.9462457
  6.0507145]",neutral
89.10290948275862,"[-210.11572    136.80971     29.234478    27.296553    13.712081
   23.28514     10.473873    -0.3873244   -7.340555     1.2149172
   -2.9798048   -5.190653     4.380462 ]","[68.905846 27.066511 17.155283 12.149545 11.14832  10.385264  9.252935
  8.467572  8.315244 10.50665   7.860394  8.195755  9.441231]",neutral
123.046875,"[-262.94202    147.107       33.273193    21.813663    13.702436
   13.108715     5.9582357    6.5629034    2.1000865    2.3792007
    5.3817525    8.714853     1.1152351]","[69.060135 27.223066 20.13337  10.259699 10.649014 11.044397 11.901978
  9.784473 10.151687  8.185029  9.026987  8.03218   8.741856]",neutral
172.265625,"[-252.48047    122.52893     45.89031     30.5848       4.474521
    5.6697454   -8.269334    -2.9586089  -17.94032     -7.9161344
  -16.829914   -12.222497   -11.0591545]","[79.94667  32.9984   17.473885 17.876377 11.759741 12.261546 10.205067
 11.700552 11.119129 16.69848  11.272858 11.557544 10.335406]",neutral
143.5546875,"[-341.62094    120.98463     11.913867    19.721909     5.026403
   -2.3125286   -2.8539197  -10.034241   -14.846798   -13.104707
  -17.97579    -17.786274   -15.328621 ]","[52.477036  22.217913  23.259073  13.768258  11.30395    8.968256
 10.19662   13.965127   7.5798674  9.094481   9.739932   7.9700217
  9.7666445]",neutral
117.45383522727273,"[-119.72464     74.86929    -15.135554    18.972544    -9.6186285
    4.585453   -10.854246     5.804621    -7.6427684    3.771083
   -7.394778     2.2079775   -5.244771 ]","[34.96858   16.819735  14.243675  10.12351    9.76477    8.681817
  7.978827   7.5049505  7.2853336  7.066706   7.950014   7.1245594
  7.4342704]",neutral
107.666015625,"[-1.5775760e+02  1.2223891e+02  1.9986240e+01  4.5022465e+01
 -1.5075502e+00  3.9187798e-01 -1.7826722e+00  9.4583291e-01
 -9.2813644e+00 -5.0891581e+00 -5.0343332e+00 -5.9316732e-02
 -1.3954809e+00]","[45.988445  48.008823  19.233406  14.448916   8.778382  10.651955
  8.446584   8.919799   7.4644094  6.7504807  7.548654   8.290502
  8.28006  ]",neutral
129.19921875,"[-316.02457    131.6527      26.997387    10.608523     9.888289
   -2.3067346   -6.418248    -2.7204087   -8.415973    -3.359492
   -7.7547317  -13.216217   -12.147292 ]","[93.5379    46.13557   20.617563  15.407444  14.462392  11.534726
 10.548614   8.853319   9.1468115 11.523848  10.059283   8.011787
  6.8127713]",neutral
89.10290948275862,"[-2.6076910e+02  1.2996085e+02  4.6435131e+01  3.4459427e+01
  1.7343880e+01  1.1294736e+01  1.3746437e+00 -4.6051331e+00
 -4.6934204e+00 -2.4459001e-02 -6.5229554e+00 -1.0358058e-01
 -6.1869402e+00]","[116.47466    30.463585   29.733698   16.652073   13.105066   11.146481
  13.089888    9.854778    8.199216    9.6019125   7.945299   10.492198
  11.490818 ]",neutral
135.99917763157896,"[-282.04395     123.58041      36.68474      32.32415      20.806747
   14.553914      5.855051     -0.69811577   -9.344208     -6.6531215
  -13.97833      -7.1314735    -6.6737146 ]","[67.59443   31.408503  17.78541   10.950934  11.281379  10.614631
  8.464927   8.580156   6.7037554  7.258226   9.412416   8.932606
  8.339151 ]",neutral
33.99979440789474,"[-522.2873     101.58723     42.377346    22.83468     16.633339
    5.0034084   -3.9973338   -7.702323    -8.378667    -7.0385294
   -4.2208624   -3.326173    -7.7435074]","[58.166443  34.858383  12.426412   8.494837   6.096746   6.6219683
  6.478297   6.007464   5.096251   8.830914  10.1005945  7.6507607
  5.8952293]",neutral
